sha256,representative_path,active_script_group,active_closure_group,active_copy_count,all_copy_count,disposition,candidate_ids,basis,measurement_method,authority,source_metadata_role,static_flags,review_depth
ece0dec84d8d75789eaa88a3bfe548d98770482c4c91aff9f856c662e2736f6b,.agents/skills/yss-ddd-scaffold-generator/scripts/first-slice-compatibility.test.mjs,True,False,2,9,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,test,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
ed3ddc4cc182314ef8ae30cae054165d7ee0ab5c9f37d3054eb5c2034fd4ce1b,.agents/skills/yss-ddd-scaffold-generator/scripts/first-slice-verification.test.mjs,True,False,5,19,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,test,"{""process_spawn"": false, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
ed68208dbd1eac3f9e65bfaa3e01e620cec3ed873a5917fdafcb3dbbe6e6563d,scripts/verify-context-contract-scenarios,True,False,4,4,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
ee278104260438feafd5b4e4fe0454fd832a5da953ce1a6b83a36a34e7aaebab,scripts/verify-lifecycle-context-query-scenarios,True,False,2,2,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
ee9612c2081ae9dcb145c76f113b528112ce4af34e2f5737b9e35df308427cd9,submodules/yss-harness-dev-agent/scripts/verify-retired-skill-ids,True,False,4,4,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
eed8226c663469fbef868f7daed21f01e6188034e0b4bf511b9d006312bde5c3,submodules/yss-harness-frontend-agent/scripts/verify-subagent-task-package-scenarios,True,False,1,1,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
ef51b157fd09df502636e70fa1b5c5353524e73751069041207b8c9870ad0d05,.agents/skills/llm-wiki/scripts/extract.test.mjs,True,False,8,34,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,test,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
f21c29249e834c1b110078dedcb9e1e1a67991b1d0145f71b54fd803c33a6f67,scripts/lib/task-package-schema.mjs,True,False,6,7,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
f22c44eecb873b743e791ce1fc000736db35bae52eca63d7a95298371b785789,scripts/verify-lifecycle-checkpoint,True,False,2,2,candidate-caller,P01,命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
f3259c44235a2fb7ca9bf9b3999326e6483815e2f8245d52d1dac34f2eb77e33,scripts/lib/lifecycle-registry.mjs,True,False,4,4,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
f346ef52b6b790e37071d691e4a6443ec40f5f070760c8110fa2e8b5646c195e,scripts/lib/strategic-handoff-rules.mjs,True,False,8,8,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
f4c1032cb768cb58656174579672086b5679ec4bc866001a9b5c977c831f0eda,scripts/verify-scaffold-generator-scenarios,True,False,2,2,candidate,P10,直接引用源码已人工核对,见关联候选验证设计,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
f62802f3c7f256a89adb0808aea068bcb06a2e92bcd02f2f9b9da7e71bf06f22,scripts/lib/context-contract.mjs,True,False,8,8,candidate,P02,直接引用源码已人工核对,见关联候选验证设计,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
f66ed2717e2e10a4de04285e97d90c24a0db41fd3d59538f2ea2eae664352d74,submodules/yss-harness-design-agent/scripts/verify-template-verification-scenarios,True,False,2,2,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
f7e25b9c1a41ca809b2d620b277e1b3cc633e6b26bc69773a005598c3cde1aa1,scripts/verify-frontend-scaffold-generator-scenarios,True,False,2,2,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
f84b411ca90a4231883edc2953cdab5e22634c5aec631f5dccd4bd9eac76c63d,submodules/yss-harness-backend-agent/scripts/lib/strategic-handoff.mjs,True,False,1,1,candidate-caller,"P02,P09",命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
f9677c2ad79562217721b11ba2107ec10717c0d18b7930d8fe743e6a715e46df,.agents/skills/yss-antdv-next-design/scripts/validate-fact-pack.mjs,True,False,2,8,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
f9cdc5769947d65c56067b9933b2d1d9bc06fe9c90d20b6a8ae026f0486c4f05,submodules/yss-harness-dev-agent/scripts/lib/instance-distribution.mjs,True,False,2,2,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
fa2d49c47b833e824ab9e015ec51f41276efa768b5f8149597c7b6b57c77f022,scripts/fixtures/backend-delivery/revision-server.mjs,True,False,6,6,fixture-test-only,,测试数据/服务/生成fixture，非普通产品流转入口,随调用它的场景测fixture准备/清理；不当独立业务基准,unknown-unless-candidate-explicitly-establishes-source,fixture,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
fab3e6929f15ea5377c5016c09074ae890dcfb585582161e4bedf330239dc2ee,submodules/yss-harness-design-agent/scripts/lib/skill-registry.mjs,True,False,2,2,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
facb6e4cffc7c62e5d711aa6035a5e9086efee0f54f0dc2bd29ef15b63a742ac,.agents/skills/yss-ddd-scaffold-generator/scripts/generate_and_verify_scaffold.mjs,True,False,5,27,candidate-caller,P10,命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
fba11284ffc0f692bd3cebd8f92e3ad9a112eaa58c98fe46c0b87cafa4b5e952,submodules/yss-harness-backend-agent/scripts/verify-digital-human-roles-scenarios,True,False,1,1,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
fc2af1b08b947c0d383a424e13fba455280dc746a97a61837890f485a14e4034,.agents/skills/yss-web-controller/scripts/generate_controller.mjs,True,False,5,19,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
fd4a9194589490076f824669fea55681c669d8d0fbf4d10f2508968364eb89e8,.agents/skills/llm-wiki/scripts/inventory.mjs,True,False,8,34,static-no-confirmed-hotspot,,已核对本地manifest/wiki读取与hash，非默认Plan流转；按wiki页面/文件规模再采样,只读源码抽样核对；隔离真实输入计时；若关联候选则采用其验证设计,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
fe21d079de026cdb990a276c572c4c30020408cd9009c72a827736fc51f02d43,submodules/yss-harness-design-agent/scripts/verify-yss-dto-openapi-profile,True,False,1,1,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
fe43c921a7d10b88ee9a389fcb30becfc11744050d0ceb760f1ab0e292f917a3,.agents/skills/yss-tactical-design/scripts/validate-tactical-design.mjs,True,False,5,17,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
